datetime,chilled_water,air_handler_fan_wattage
11/5/2020 21:00,1443.516118,513.032586
11/5/2020 21:15,1453.722289,513.26632
11/5/2020 21:30,1364.759763,513.3339249
11/5/2020 21:45,1341.195282,512.7224135
11/5/2020 22:00,1448.935812,512.8721611
11/5/2020 22:15,1487.415903,512.6576395
11/5/2020 22:30,1237.433121,512.3037426
11/5/2020 22:45,1368.274455,512.1525507
11/5/2020 23:00,1361.828008,512.52474
11/5/2020 23:15,1361.768715,512.2874155
11/5/2020 23:30,1380.239309,512.3262846
11/5/2020 23:45,1299.674078,512.3715427
11/6/2020 0:00,1328.545698,512.2590459
11/6/2020 0:15,1320.070805,512.0911324
11/6/2020 0:30,1332.320468,512.1863808
11/6/2020 0:45,1380.112727,512.2108144
11/6/2020 1:00,1394.548588,512.3436543
11/6/2020 1:15,1180.593055,511.8696042
11/6/2020 1:30,1386.900135,512.1523798
11/6/2020 1:45,1304.86864,512.028743
11/6/2020 2:00,1299.880081,511.6712406
11/6/2020 2:15,1177.154102,511.4469871
11/6/2020 2:30,1294.887736,511.412637
11/6/2020 2:45,1219.738412,511.2711078
11/6/2020 3:00,1372.666429,511.7044915
11/6/2020 3:15,1271.110926,511.7223149
11/6/2020 3:30,1128.976437,511.2142779
11/6/2020 3:45,1245.303542,511.4765975
11/6/2020 4:00,1157.134986,511.0926264
11/6/2020 4:15,1158.957464,511.0907832
11/6/2020 4:30,1177.054549,511.1355009
11/6/2020 4:45,1179.141493,511.1452561
11/6/2020 5:00,1145.69925,511.3368952
11/6/2020 5:15,1178.238099,511.4102472
11/6/2020 5:30,1122.379502,511.5697059
11/6/2020 5:45,993.3200275,511.3826748
11/6/2020 6:00,1085.485264,511.5454038
11/6/2020 6:15,1078.03678,511.4475239
11/6/2020 6:30,1086.739275,511.5333416
11/6/2020 6:45,994.3285176,511.7333982
11/6/2020 7:00,1032.521133,512.5059448
11/6/2020 7:15,1033.537153,512.4998367
11/6/2020 7:30,953.7985352,512.7053643
11/6/2020 7:45,995.7072021,512.5438745
11/6/2020 8:00,1071.818989,512.5627897
11/6/2020 8:15,1037.649224,512.5713587
11/6/2020 8:30,1044.373955,512.9054096
11/6/2020 8:45,1066.065275,512.7907927
11/6/2020 9:00,1070.984824,512.5401628
11/6/2020 9:15,1163.086446,513.0905893
11/6/2020 9:30,1005.550149,512.5234927
11/6/2020 9:45,1098.686926,511.9766628
11/6/2020 10:00,972.1548492,512.371831
11/6/2020 10:15,1184.306048,512.765132
11/6/2020 10:30,972.3484008,512.0785704
11/6/2020 10:45,1125.801954,512.0874659
11/6/2020 11:00,1096.69336,512.2495262
11/6/2020 11:15,1189.639609,511.990304
11/6/2020 11:30,1237.326131,511.9426189
11/6/2020 11:45,1084.403677,511.4466947
11/6/2020 12:00,1217.896059,511.8067654
11/6/2020 12:15,1321.879119,511.7750252
11/6/2020 12:30,1258.533369,511.7824335
11/6/2020 12:45,1246.756182,511.8224777
11/6/2020 13:00,1247.498744,511.9924561
11/6/2020 13:15,1382.075041,511.9771065
11/6/2020 13:30,1355.282016,511.8164828
11/6/2020 13:45,1251.161175,511.5310808
11/6/2020 14:00,1327.158058,511.8976684
11/6/2020 14:15,1414.821265,511.3376603
11/6/2020 14:30,1491.376867,511.5999967
11/6/2020 14:45,1471.484358,511.6072885
